Time  Force
32.981  37.0
32.998  37.0
33.014  37.0
33.031  37.0
33.047  37.0
33.064  37.0
33.081  37.0
33.098  37.0
33.114  37.0
33.13  37.0
33.147  37.0
33.164  37.0
33.181  37.0
33.198  37.0
33.214  37.0
33.231  37.0
33.248  37.0
33.265  37.0
33.283  37.0
33.297  37.0
33.314  37.0
33.331  37.0
33.348  37.0
33.364  37.0
33.382  37.0
33.398  37.0
33.415  37.0
33.431  37.0
33.446  37.0
33.463  37.0
33.481  37.0
33.498  36.0
33.514  36.0
33.531  36.0
33.548  36.0
33.566  36.0
33.581  36.0
33.598  36.0
33.615  36.0
33.632  36.0
33.647  36.0
33.665  36.0
33.681  36.0
33.697  36.0
33.715  36.0
33.733  36.0
33.749  36.0
33.765  36.0
33.781  36.0
33.799  36.0
33.819  36.0
33.831  36.0
33.847  36.0
33.864  36.0
33.882  36.0
33.901  36.0
33.922  36.0
33.953  36.0
33.96  36.0
33.979  36.0
33.997  36.0
34.016  36.0
34.029  36.0
34.044  36.0
34.063  36.0
34.079  36.0
34.097  36.0
34.111  36.0
34.132  36.0
34.15  36.0
34.168  36.0
34.181  36.0
34.197  36.0
34.215  36.0
34.233  36.0
34.251  36.0
34.27  36.0
34.28  36.0
34.296  36.0
34.314  36.0
34.331  36.0
34.348  36.0
34.369  36.0
34.383  36.0
34.396  36.0
34.416  36.0
34.432  36.0
34.449  36.0
34.465  36.0
34.482  36.0
34.501  36.0
34.515  36.0
34.532  36.0
34.548  36.0
34.569  36.0
34.588  36.0
34.598  36.0
34.617  36.0
34.633  36.0
34.649  36.0
34.665  36.0
34.685  36.0
34.703  979.0
34.722  979.0
34.736  979.0
34.756  979.0
34.773  979.0
34.783  979.0
34.801  979.0
34.816  979.0
34.837  979.0
34.855  979.0
34.869  979.0
34.886  979.0
34.904  987.0
34.924  987.0
34.935  987.0
34.951  987.0
34.976  987.0
35.002  987.0
35.013  987.0
35.057  987.0
35.077  987.0
35.091  987.0
35.116  989.0
35.133  989.0
35.151  989.0
35.166  989.0
35.183  989.0
35.202  989.0
35.223  989.0
35.238  989.0
35.258  989.0
35.271  989.0
35.292  989.0
35.307  993.0
35.327  993.0
35.338  993.0
35.363  993.0
35.377  993.0
35.39  993.0
35.413  993.0
35.431  993.0
35.44  993.0
35.472  993.0
35.486  993.0
35.499  993.0
35.516  993.0
35.532  993.0
35.55  993.0
35.567  993.0
35.585  993.0
35.6  993.0
35.622  993.0
35.642  993.0
35.659  993.0
35.667  993.0
35.686  993.0
35.705  995.0
35.725  995.0
35.738  995.0
35.761  995.0
35.769  995.0
35.788  995.0
35.806  995.0
35.827  995.0
35.842  995.0
35.856  995.0
35.872  995.0
35.893  995.0
35.91  995.0
35.924  995.0
35.942  995.0
35.957  995.0
35.982  995.0
36.0  995.0
36.015  995.0
36.037  995.0
36.045  995.0
36.063  995.0
36.084  995.0
36.102  996.0
36.113  996.0
36.13  996.0
36.145  996.0
36.162  996.0
36.181  996.0
36.197  996.0
36.212  996.0
36.231  996.0
36.246  996.0
36.262  996.0
36.28  996.0
36.297  996.0
36.314  994.0
36.331  994.0
36.346  994.0
36.368  994.0
36.38  994.0
36.395  994.0
36.414  994.0
36.43  994.0
36.447  994.0
36.468  994.0
36.479  994.0
36.498  994.0
36.514  994.0
36.533  994.0
36.546  994.0
36.572  994.0
36.581  994.0
36.598  994.0
36.618  994.0
36.633  994.0
36.655  994.0
36.664  994.0
36.682  994.0
36.699  992.0
36.717  992.0
36.731  992.0
36.749  992.0
36.766  992.0
36.782  992.0
36.801  992.0
36.818  992.0
36.837  992.0
36.849  992.0
36.865  992.0
36.883  989.0
36.899  989.0
36.917  989.0
36.937  989.0
36.949  989.0
36.968  989.0
36.984  989.0
37.001  989.0
37.019  989.0
37.036  989.0
37.051  989.0
37.068  989.0
37.088  989.0
37.11  985.0
37.118  985.0
37.136  985.0
37.154  985.0
37.174  985.0
37.186  985.0
37.212  985.0
37.225  985.0
37.241  985.0
37.255  985.0
37.271  985.0
37.296  985.0
37.31  982.0
37.322  982.0
37.339  982.0
37.354  982.0
37.376  982.0
37.389  982.0
37.408  982.0
37.428  982.0
37.44  982.0
37.456  982.0
37.474  982.0
37.49  982.0
37.506  978.0
37.523  978.0
37.54  978.0
37.557  978.0
37.577  978.0
37.591  978.0
37.606  978.0
37.624  978.0
37.639  978.0
37.659  978.0
37.673  978.0
37.69  978.0
37.706  973.0
37.723  973.0
37.739  973.0
37.756  973.0
37.773  973.0
37.79  973.0
37.806  973.0
37.825  973.0
37.838  973.0
37.857  973.0
37.873  973.0
37.891  970.0
37.905  970.0
37.923  970.0
37.94  970.0
37.956  970.0
37.973  970.0
37.991  970.0
38.006  970.0
38.023  970.0
38.039  970.0
38.058  970.0
38.081  970.0
38.093  970.0
38.107  963.0
38.124  963.0
38.139  963.0
38.157  963.0
38.172  963.0
38.192  963.0
38.206  963.0
38.223  963.0
38.24  963.0
38.257  963.0
38.273  963.0
38.292  963.0
38.308  961.0
38.33  961.0
38.343  961.0
38.358  961.0
38.375  961.0
38.392  961.0
38.409  961.0
38.424  961.0
38.443  961.0
38.458  961.0
38.475  961.0
38.493  961.0
38.509  955.0
38.525  955.0
38.542  955.0
38.558  955.0
38.576  955.0
38.598  955.0
38.61  955.0
38.624  955.0
38.642  955.0
38.659  955.0
38.676  955.0
38.693  955.0
38.709  950.0
38.727  950.0
38.741  950.0
38.759  950.0
38.775  950.0
38.792  950.0
38.809  950.0
38.826  950.0
38.843  950.0
38.859  950.0
38.875  950.0
38.892  950.0
38.909  944.0
38.927  944.0
38.942  944.0
38.959  944.0
38.977  944.0
38.994  944.0
39.009  944.0
39.024  944.0
39.042  944.0
39.059  944.0
39.076  944.0
39.094  944.0
39.114  37.0
39.126  37.0
39.14  37.0
39.158  37.0
39.176  37.0
39.192  37.0
39.209  37.0
39.226  37.0
39.242  37.0
39.259  37.0
39.275  37.0
39.292  37.0
39.309  37.0
39.33  37.0
39.342  37.0
39.359  37.0
39.376  37.0
39.393  37.0
39.408  37.0
39.426  37.0
39.442  37.0
39.459  37.0
39.476  37.0
39.493  37.0
39.508  37.0
39.526  37.0
39.543  37.0
39.559  37.0
39.576  37.0
39.593  37.0
39.612  37.0
39.628  37.0
39.645  37.0
39.66  37.0
39.677  37.0
39.694  37.0
39.711  37.0
39.727  37.0
39.743  37.0
39.76  37.0
39.777  37.0
39.794  37.0
39.811  37.0
39.827  37.0
39.843  37.0
39.86  37.0
39.876  37.0
39.893  37.0
39.91  37.0
39.927  37.0
39.944  37.0
39.96  37.0
39.977  37.0
39.993  37.0
40.01  37.0
40.027  37.0
40.043  37.0
40.06  37.0
40.077  37.0
40.093  37.0
40.11  37.0
40.13  37.0
40.145  37.0
40.16  37.0
40.177  37.0
40.196  37.0
40.211  37.0
40.227  37.0
40.243  37.0
40.26  37.0
40.277  37.0
40.294  37.0
40.31  37.0
40.327  37.0
40.344  37.0
40.361  37.0
40.376  37.0
40.393  37.0
40.41  37.0
40.427  37.0
40.444  37.0
40.46  37.0
40.477  37.0
40.494  37.0
40.511  37.0
40.527  37.0
40.544  37.0
40.56  37.0
40.577  37.0
40.594  37.0
40.61  37.0
40.627  37.0
40.649  37.0
40.664  37.0
40.677  37.0
40.694  37.0
40.711  37.0
40.727  37.0
40.743  37.0
40.764  37.0
40.776  37.0
40.794  37.0
40.811  37.0
40.827  37.0
40.846  37.0
40.86  37.0
40.877  37.0
40.894  37.0
40.912  37.0
40.928  37.0
40.944  37.0
40.96  37.0
40.978  37.0
40.994  37.0
41.011  37.0
41.027  37.0
41.044  37.0
41.059  37.0
41.077  37.0
41.094  37.0
41.11  37.0
41.127  37.0
41.145  37.0
41.16  37.0
41.182  37.0
41.195  37.0
41.211  37.0
41.228  37.0
41.245  37.0
41.261  37.0
41.278  37.0
41.295  37.0
41.313  37.0
41.328  37.0
41.345  37.0
41.361  37.0
41.377  37.0
41.396  37.0
41.411  37.0
41.428  37.0
41.445  37.0
41.461  37.0
41.478  37.0
41.495  37.0
41.512  30.0
41.529  30.0
41.546  30.0
41.564  30.0
41.578  30.0
41.596  30.0
41.611  30.0
41.629  30.0
41.644  30.0
41.664  30.0
41.68  30.0
41.694  30.0
41.711  30.0
41.728  30.0
41.745  30.0
41.762  30.0
41.781  30.0
41.799  30.0
41.814  30.0
41.828  30.0
41.845  30.0
41.862  30.0
41.878  30.0
41.895  30.0
41.912  30.0
41.929  30.0
41.945  30.0
41.962  30.0
41.978  30.0
41.996  30.0
42.016  30.0
42.037  30.0
42.046  30.0
42.063  30.0
42.079  30.0
42.097  30.0
42.112  30.0
42.135  30.0
42.148  30.0
42.166  30.0
42.182  30.0
42.207  30.0
42.217  30.0
42.248  30.0
42.271  30.0
42.292  30.0
42.312  30.0
42.328  30.0
42.344  30.0
42.359  30.0
42.377  30.0
42.393  30.0
42.409  30.0
42.426  30.0
42.443  30.0
42.46  30.0
42.476  30.0
42.493  29.0
42.51  29.0
42.526  29.0
42.543  29.0
42.56  29.0
42.577  29.0
42.593  29.0
42.609  29.0
42.628  29.0
42.644  29.0
42.66  29.0
42.675  29.0
42.699  29.0
42.711  29.0
42.726  29.0
42.743  29.0
42.76  29.0
42.776  29.0
42.793  29.0
42.81  29.0
42.827  29.0
42.843  29.0
42.86  29.0
42.876  29.0
42.893  29.0
42.909  29.0
42.927  29.0
42.943  29.0
42.96  29.0
42.977  29.0
42.993  29.0
43.01  29.0
43.026  29.0
43.043  29.0
43.059  29.0
43.076  29.0
43.093  29.0
43.109  29.0
43.126  29.0
43.143  29.0
43.16  29.0
43.176  29.0
43.194  29.0
43.21  29.0
43.228  29.0
43.242  29.0
43.26  29.0
43.276  29.0
43.295  29.0
43.312  29.0
43.327  29.0
43.344  29.0
43.359  29.0
43.376  29.0
43.395  29.0
43.409  29.0
43.426  29.0
43.443  29.0
43.46  29.0
43.477  29.0
43.493  29.0
43.511  29.0
43.527  29.0
43.543  29.0
43.56  29.0
43.576  29.0
43.593  29.0
43.609  29.0
43.627  29.0
43.643  29.0
43.659  29.0
43.676  29.0
43.693  29.0
43.712  37.0
43.727  37.0
43.743  37.0
43.759  37.0
43.776  37.0
43.793  37.0
43.809  37.0
43.826  37.0
43.843  37.0
43.859  37.0
43.875  37.0
43.893  37.0
43.91  37.0
43.926  37.0
43.942  37.0
43.959  37.0
43.976  37.0
43.993  37.0
44.01  37.0
44.026  37.0
44.044  37.0
44.06  37.0
44.076  37.0
44.093  37.0
44.11  37.0
44.126  37.0
44.143  37.0
44.16  37.0
44.176  37.0
44.192  37.0
44.209  37.0
44.229  37.0
44.243  37.0
44.26  37.0
44.276  37.0
44.293  37.0
44.31  37.0
44.326  37.0
44.344  37.0
44.359  37.0
44.376  37.0
44.393  37.0
44.41  37.0
44.426  37.0
44.443  37.0
44.462  37.0
44.477  37.0
44.492  37.0
44.511  38.0
44.527  38.0
44.544  38.0
44.56  38.0
44.579  38.0
44.594  38.0
44.612  38.0
44.626  38.0
44.647  38.0
44.66  38.0
44.677  38.0
44.692  38.0
44.71  37.0
44.731  37.0
44.752  37.0
44.772  37.0
44.788  37.0
44.804  37.0
44.82  37.0
44.838  37.0
44.852  37.0
44.881  37.0
44.892  37.0
44.906  37.0
44.925  37.0
44.943  37.0
44.957  37.0
44.976  37.0
44.991  37.0
45.008  37.0
45.031  37.0
45.043  37.0
45.056  37.0
45.074  37.0
45.093  37.0
45.107  38.0
45.124  38.0
45.142  38.0
45.157  38.0
45.174  38.0
45.192  38.0
45.207  38.0
45.224  38.0
45.241  38.0
45.267  38.0
45.284  38.0
45.299  37.0
45.314  37.0
45.331  37.0
45.345  37.0
45.362  37.0
45.379  37.0
45.396  37.0
45.413  37.0
45.43  37.0
45.45  37.0
45.493  37.0
45.505  37.0
45.518  37.0
45.537  37.0
45.554  37.0
45.574  37.0
45.591  37.0
45.608  37.0
45.625  37.0
45.644  37.0
45.686  37.0
45.694  37.0
45.712  37.0
45.728  37.0
45.746  37.0
45.766  37.0
45.804  37.0
45.822  37.0
45.833  37.0
45.851  37.0
45.866  37.0
45.883  37.0
45.903  986.0
45.917  986.0
45.934  986.0
45.957  986.0
45.978  986.0
45.988  986.0
46.008  986.0
46.021  986.0
46.045  986.0
46.058  986.0
46.073  986.0
46.089  986.0
46.105  989.0
46.121  989.0
46.141  989.0
46.161  989.0
46.172  989.0
46.193  989.0
46.206  989.0
46.224  989.0
46.242  989.0
46.259  989.0
46.278  989.0
46.292  989.0
46.307  990.0
46.336  990.0
46.355  990.0
46.372  990.0
46.398  990.0
46.412  990.0
46.431  990.0
46.447  990.0
46.464  990.0
46.481  990.0
46.497  990.0
46.518  994.0
46.536  994.0
46.548  994.0
46.564  994.0
46.58  994.0
46.598  994.0
46.613  994.0
46.63  994.0
46.647  994.0
46.662  994.0
46.68  994.0
46.699  994.0
46.714  992.0
46.73  992.0
46.746  992.0
46.765  992.0
46.78  992.0
46.797  992.0
46.813  992.0
46.838  992.0
46.854  992.0
46.874  992.0
46.887  992.0
46.913  991.0
46.922  991.0
46.941  991.0
46.958  991.0
46.973  991.0
47.0  991.0
47.01  991.0
47.027  991.0
47.043  991.0
47.063  991.0
47.076  991.0
47.093  991.0
47.111  991.0
47.127  991.0
47.147  991.0
47.159  991.0
47.182  991.0
47.193  991.0
47.209  991.0
47.227  991.0
47.247  991.0
47.261  991.0
47.276  991.0
47.293  991.0
47.31  988.0
47.327  988.0
47.342  988.0
47.374  988.0
47.394  988.0
47.401  988.0
47.422  988.0
47.438  988.0
47.455  988.0
47.472  988.0
47.492  988.0
47.505  986.0
47.521  986.0
47.54  986.0
47.559  986.0
47.572  986.0
47.587  986.0
47.606  986.0
47.621  986.0
47.639  986.0
47.657  986.0
47.672  986.0
47.689  986.0
47.707  983.0
47.721  983.0
47.738  983.0
47.761  983.0
47.771  983.0
47.787  983.0
47.808  983.0
47.824  983.0
47.838  983.0
47.854  983.0
47.882  983.0
47.891  983.0
47.908  979.0
47.926  979.0
47.942  979.0
47.96  979.0
47.98  979.0
47.992  979.0
48.009  979.0
48.025  979.0
48.042  979.0
48.062  979.0
48.076  979.0
48.098  979.0
48.11  973.0
48.124  973.0
48.142  973.0
48.159  973.0
48.176  973.0
48.192  973.0
48.209  973.0
48.227  973.0
48.242  973.0
48.264  973.0
48.276  973.0
48.292  973.0
48.312  37.0
48.326  37.0
48.351  37.0
48.374  37.0
48.384  37.0
48.4  37.0
48.418  37.0
48.432  37.0
48.449  37.0
48.466  37.0
48.483  37.0
48.499  37.0
48.517  37.0
48.532  37.0
48.553  37.0
48.566  37.0
48.582  37.0
48.599  37.0
48.617  37.0
48.633  37.0
48.651  37.0
48.667  37.0
48.683  37.0
48.7  37.0
48.717  37.0
48.733  37.0
48.752  37.0
48.771  37.0
48.782  37.0
48.799  37.0
48.816  37.0
48.833  37.0
48.849  37.0
48.869  37.0
48.887  37.0
48.9  37.0
48.915  38.0
48.933  38.0
48.949  38.0
48.966  38.0
48.987  38.0
49.003  38.0
49.016  38.0
49.032  38.0
49.049  38.0
49.066  38.0
49.083  38.0
49.1  38.0
49.116  38.0
49.132  38.0
49.152  38.0
49.168  38.0
49.191  38.0
49.203  38.0
49.218  38.0
49.236  38.0
49.253  38.0
49.269  38.0
49.286  38.0
49.305  38.0
49.321  37.0
49.337  37.0
49.352  37.0
49.379  37.0
49.407  37.0
49.424  37.0
49.437  37.0
49.454  37.0
49.47  37.0
49.49  37.0
49.504  37.0
49.521  37.0
49.537  37.0
49.554  37.0
49.57  37.0
49.595  37.0
49.608  37.0
49.622  37.0
49.64  37.0
49.655  37.0
49.673  37.0
49.688  37.0
49.708  37.0
49.722  37.0
49.739  37.0
49.755  37.0
49.773  37.0
49.789  37.0
49.807  37.0
49.822  37.0
49.84  37.0
49.855  37.0
49.873  37.0
49.889  37.0
49.913  37.0
49.922  37.0
49.938  37.0
49.957  37.0
49.972  37.0
49.99  37.0
50.005  37.0
50.022  37.0
50.04  37.0
50.065  37.0
50.073  37.0
50.089  37.0
50.106  37.0
50.123  37.0
50.139  37.0
50.156  37.0
50.174  37.0
50.19  37.0
50.206  37.0
50.222  37.0
50.24  37.0
50.255  37.0
50.275  37.0
50.291  37.0
50.307  37.0
50.322  37.0
50.34  37.0
50.355  37.0
50.375  37.0
50.388  37.0
50.415  37.0
50.431  37.0
50.448  37.0
50.465  37.0
50.482  37.0
50.498  37.0
50.515  37.0
50.532  37.0
50.548  37.0
50.565  37.0
50.582  37.0
50.599  37.0
50.615  37.0
50.632  37.0
50.649  37.0
50.665  37.0
50.686  37.0
50.698  37.0
50.715  37.0
50.731  37.0
50.748  37.0
50.765  37.0
50.782  37.0
50.798  37.0
50.816  37.0
50.832  37.0
50.849  37.0
50.865  37.0
50.881  37.0
50.899  37.0
50.926  37.0
50.934  37.0
50.952  37.0
50.972  37.0
50.987  37.0
51.001  37.0
51.019  37.0
51.036  37.0
51.053  37.0
51.069  37.0
51.087  37.0
51.102  37.0
51.122  37.0
51.136  37.0
51.15  37.0
51.168  37.0
51.187  37.0
51.207  37.0
51.22  37.0
51.235  37.0
51.252  37.0
51.27  37.0
51.285  37.0
51.302  37.0
51.319  37.0
51.336  37.0
51.353  37.0
51.37  37.0
51.385  37.0
51.407  37.0
51.426  37.0
51.442  37.0
51.455  37.0
51.472  37.0
51.488  37.0
51.506  37.0
51.523  38.0
51.539  38.0
51.555  38.0
51.572  38.0
51.591  38.0
51.606  38.0
51.624  38.0
51.641  38.0
51.656  38.0
51.672  38.0
51.692  37.0
51.707  37.0
51.721  37.0
51.739  37.0
51.755  37.0
51.772  37.0
51.788  37.0
51.806  37.0
51.822  37.0
51.84  37.0
51.86  37.0
51.872  37.0
51.888  37.0
51.907  36.0
51.922  36.0
51.946  36.0
51.96  36.0
51.971  36.0
51.99  36.0
52.006  36.0
52.026  36.0
52.039  36.0
52.057  36.0
52.077  36.0
52.089  36.0
52.105  36.0
52.123  36.0
52.138  36.0
52.157  36.0
52.171  36.0
52.19  36.0
52.205  36.0
52.221  36.0
52.245  36.0
52.256  36.0
52.273  36.0
52.29  36.0
52.306  36.0
52.323  36.0
52.339  36.0
52.356  36.0
52.373  36.0
52.389  36.0
52.405  36.0
52.422  36.0
52.442  36.0
52.464  36.0
52.479  36.0
52.502  36.0
52.515  36.0
52.532  36.0
52.551  36.0
52.565  36.0
52.582  36.0
52.6  36.0
52.618  36.0
52.633  36.0
52.652  36.0
52.671  36.0
52.694  36.0
52.702  36.0
52.718  939.0
52.737  939.0
52.751  939.0
52.77  939.0
52.785  939.0
52.802  939.0
52.819  939.0
52.836  939.0
52.852  939.0
52.873  939.0
52.885  939.0
52.907  939.0
52.922  942.0
52.935  942.0
52.953  942.0
52.971  942.0
52.989  942.0
53.002  942.0
53.018  942.0
53.035  942.0
53.053  942.0
53.071  942.0
53.091  942.0
53.107  942.0
53.125  945.0
53.136  945.0
53.152  945.0
53.172  945.0
53.184  945.0
53.205  945.0
53.219  945.0
53.237  945.0
53.252  945.0
53.272  945.0
53.284  945.0
53.319  946.0
53.343  946.0
53.359  946.0
53.371  946.0
53.386  946.0
53.402  946.0
53.42  946.0
53.436  946.0
53.452  946.0
53.47  946.0
53.502  946.0
53.515  950.0
53.53  950.0
53.552  950.0
53.564  950.0
53.58  950.0
53.597  950.0
53.614  950.0
53.632  950.0
53.647  950.0
53.663  950.0
53.681  950.0
53.697  950.0
53.713  953.0
53.731  953.0
53.752  953.0
53.764  953.0
53.78  953.0
53.798  953.0
53.815  953.0
53.831  953.0
53.847  953.0
53.864  953.0
53.881  953.0
53.899  953.0
53.914  957.0
53.933  957.0
53.948  957.0
53.965  957.0
53.982  957.0
54.006  957.0
54.017  957.0
54.032  957.0
54.05  957.0
54.065  957.0
54.085  957.0
54.098  957.0
54.115  958.0
54.132  958.0
54.155  958.0
54.174  958.0
54.184  958.0
54.2  958.0
54.218  958.0
54.235  958.0
54.252  958.0
54.268  958.0
54.286  958.0
54.302  958.0
54.318  965.0
54.335  965.0
54.355  965.0
54.374  965.0
54.39  965.0
54.402  965.0
54.42  965.0
54.433  965.0
54.453  965.0
54.473  965.0
54.486  965.0
54.529  966.0
54.537  966.0
54.554  966.0
54.576  966.0
54.594  966.0
54.604  966.0
54.622  966.0
54.639  966.0
54.656  966.0
54.671  966.0
54.688  966.0
54.708  966.0
54.727  970.0
54.739  970.0
54.754  970.0
54.775  970.0
54.793  970.0
54.808  970.0
54.821  970.0
54.838  970.0
54.855  970.0
54.873  970.0
54.888  970.0
54.906  970.0
54.921  971.0
54.938  971.0
54.955  971.0
54.972  971.0
54.992  971.0
55.005  971.0
55.032  971.0
55.041  971.0
55.057  971.0
55.074  971.0
55.091  971.0
55.108  971.0
55.126  978.0
55.141  978.0
55.156  978.0
55.174  978.0
55.191  978.0
55.208  978.0
55.228  978.0
55.24  978.0
55.257  978.0
55.274  978.0
55.291  978.0
55.308  978.0
55.326  982.0
55.347  982.0
55.361  982.0
55.377  982.0
55.408  982.0
55.432  982.0
55.44  982.0
55.457  982.0
55.474  982.0
55.496  982.0
55.507  982.0
55.526  982.0
55.551  982.0
55.563  982.0
55.579  982.0
55.596  982.0
55.618  982.0
55.638  982.0
55.648  982.0
55.666  982.0
55.685  982.0
55.701  982.0
55.715  985.0
55.735  985.0
55.749  985.0
55.775  985.0
55.793  985.0
55.803  985.0
55.822  985.0
55.848  985.0
55.873  985.0
55.88  985.0
55.899  985.0
55.914  971.0
55.933  971.0
55.948  971.0
55.964  971.0
55.986  971.0
55.997  971.0
56.014  971.0
56.036  971.0
56.053  971.0
56.08  971.0
56.09  971.0
56.105  971.0
56.122  970.0
56.14  970.0
56.156  970.0
56.174  970.0
56.191  970.0
56.213  970.0
56.222  970.0
56.24  970.0
56.269  970.0
56.279  970.0
56.295  970.0
56.314  970.0
56.327  972.0
56.343  972.0
56.36  972.0
56.379  972.0
56.395  972.0
56.414  972.0
56.439  972.0
56.462  972.0
56.49  972.0
56.516  973.0
56.523  973.0
56.541  973.0
56.563  973.0
56.595  973.0
56.623  973.0
56.637  973.0
56.653  973.0
56.68  973.0
56.698  973.0
56.714  973.0
56.727  974.0
56.745  974.0
56.761  974.0
56.779  974.0
56.797  974.0
56.828  974.0
56.836  974.0
56.864  974.0
56.88  974.0
56.892  974.0
56.911  974.0
56.931  972.0
56.946  972.0
56.962  972.0
56.978  972.0
57.008  972.0
57.02  972.0
57.057  972.0
57.07  972.0
57.097  972.0
57.137  970.0
57.146  970.0
57.165  970.0
57.184  970.0
57.199  970.0
57.215  970.0
57.234  970.0
57.251  970.0
57.268  970.0
57.293  970.0
57.312  970.0
57.324  38.0
57.342  38.0
57.369  38.0
57.384  38.0
57.399  38.0
57.419  38.0
57.444  38.0
57.46  38.0
57.481  38.0
57.523  37.0
57.544  37.0
57.555  37.0
57.571  37.0
57.588  37.0
57.607  37.0
57.621  37.0
57.643  37.0
57.66  37.0
57.674  37.0
57.693  37.0
57.708  37.0
57.728  38.0
57.743  38.0
57.758  38.0
57.776  38.0
57.793  38.0
57.809  38.0
57.825  38.0
57.842  38.0
57.863  38.0
57.875  38.0
57.891  38.0
57.909  38.0
57.927  38.0
57.949  38.0
57.96  38.0
57.979  38.0
57.998  38.0
58.015  38.0
58.029  38.0
58.045  38.0
58.065  38.0
58.082  38.0
58.096  37.0
58.115  37.0
58.13  37.0
58.164  37.0
58.175  37.0
58.194  37.0
58.207  37.0
58.239  37.0
58.253  37.0
58.275  37.0
58.288  37.0
58.302  37.0
58.323  37.0
58.353  37.0
58.365  37.0
58.384  37.0
58.4  37.0
58.421  37.0
58.441  37.0
58.465  37.0
58.473  37.0
58.492  37.0
58.507  37.0
58.525  37.0
58.54  37.0
58.568  37.0
58.581  37.0
58.597  37.0
58.615  37.0
58.634  37.0
58.648  37.0
58.673  37.0
58.713  37.0
58.728  37.0
58.747  37.0
58.762  37.0
58.78  37.0
58.797  37.0
58.809  37.0
58.826  37.0
58.844  37.0
58.864  37.0
58.888  37.0
58.905  37.0
58.923  37.0
58.936  37.0
58.956  37.0
58.974  37.0
58.999  37.0
59.009  37.0
59.025  37.0
59.044  37.0
59.058  37.0
59.08  37.0
59.097  37.0
59.113  37.0
59.144  37.0
59.154  37.0
59.171  37.0
59.193  37.0
59.224  37.0
59.237  37.0
59.254  37.0
59.288  37.0
59.313  37.0
59.345  37.0
59.354  37.0
59.374  37.0
59.401  37.0
59.412  37.0
59.431  37.0
59.446  37.0
59.46  37.0
59.478  37.0
59.497  37.0
59.512  37.0
59.528  30.0
59.547  30.0
59.57  30.0
59.583  30.0
59.598  30.0
59.63  30.0
59.643  30.0
59.663  30.0
59.681  30.0
59.698  30.0
59.719  30.0
59.751  30.0
59.764  30.0
59.786  30.0
59.802  30.0
59.827  30.0
59.852  30.0
59.868  30.0
59.882  30.0
59.903  30.0
59.93  30.0
59.94  30.0
59.957  30.0
59.977  30.0
59.994  30.0
60.014  30.0
60.021  30.0
60.048  30.0
60.066  30.0
60.091  30.0
60.102  30.0
60.121  26.0
60.14  26.0
60.162  26.0
60.176  26.0
60.195  26.0
60.212  26.0
60.229  26.0
60.252  26.0
60.28  26.0
60.301  26.0
60.32  89.0
60.328  89.0
60.347  89.0
60.375  89.0
60.384  89.0
60.402  89.0
60.42  89.0
60.435  89.0
60.454  89.0
60.47  89.0
60.493  89.0
60.522  122.0
60.535  122.0
60.551  122.0
60.565  122.0
60.592  122.0
60.61  122.0
60.623  122.0
60.64  122.0
60.657  122.0
60.673  122.0
60.69  122.0
60.706  122.0
60.724  120.0
60.74  120.0
60.756  120.0
60.772  120.0
60.794  120.0
60.809  120.0
60.824  120.0
60.84  120.0
60.856  120.0
60.873  120.0
60.89  120.0
60.907  120.0
60.923  141.0
60.941  141.0
60.957  141.0
60.973  141.0
60.989  141.0
61.007  141.0
61.023  141.0
61.04  141.0
61.056  141.0
61.073  141.0
61.09  141.0
61.107  141.0
61.123  148.0
61.14  148.0
61.156  148.0
61.174  148.0
61.191  148.0
61.207  148.0
61.224  148.0
61.241  148.0
61.257  148.0
61.273  148.0
61.291  148.0
61.31  33.0
61.323  33.0
61.34  33.0
61.357  33.0
61.374  33.0
61.393  33.0
61.406  33.0
61.423  33.0
61.44  33.0
61.457  33.0
61.475  33.0
61.49  33.0
61.507  33.0
61.524  33.0
61.54  33.0
61.556  33.0
61.574  33.0
61.591  33.0
61.606  33.0
61.624  33.0
61.64  33.0
61.657  33.0
61.674  33.0
61.69  33.0
61.707  33.0
61.724  846.0
61.741  846.0
61.757  846.0
61.774  846.0
61.791  846.0
61.807  846.0
61.827  846.0
61.85  846.0
61.872  846.0
61.886  846.0
61.912  846.0
61.922  844.0
61.938  844.0
61.954  844.0
61.971  844.0
61.993  844.0
62.005  844.0
62.02  844.0
62.039  844.0
62.054  844.0
62.072  844.0
62.088  844.0
62.104  844.0
62.121  844.0
62.139  844.0
